folio_hash,estatus_pago,mes_ingreso_factura,tipo_suministro,region,tipo_dispositivo,coordinacion_administrativa,estado,municipio,fecha_instalacion,dias_pagar_junio,dias_pendientes,monto_reactivacion_mes_pausa,dias_mes,precio_unitario,precio_por_dia,dias_facturar,reactivacion_marzo,reactivacion_abril,reactivacion_mayo,reactivacion_junio,renta_junio_total,iva_16,total
F-5A96F0EE44,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_SLP,SAN LUIS POTOSI,SAN LUIS POTOSÍ,05/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1C015808E8,AUTORIZADO,JULIO_25,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_PUE,PUEBLA,PUEBLA,11/06/2025,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-211C3CAB89,AUTORIZADO,,BAJO DEMANDA,1,Camara Web,DGCS,CIUDAD DE MEXICO,CUAUHTEMOC,18/07/2023,,,,30,$150.84,$5.03,30,$-,$-,$-,$-,$150.84,$24.13,$174.97
F-9AEBDDC029,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CECC,CIUDAD DE MEXICO,CUAUHTÉMOC,28/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-66506F1A5E,PAUSADO (MAYO 2026),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,9,,30,$91.12,$3.04,0,-,-,-,,$-,$-,$-
F-E5D49711E1,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,29/03/2023,,9,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-71E23F6D7A,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSI,CIUDAD DE MEXICO,CUAUHTEMOC,14/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1321866ECD,PAUSADO (MAYO 2026),,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,15/08/2023,,11,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-2035B96E2F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,15/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2A2DABC74C,PAUSADO (MAYO 2026),ENERO_25,,1,Monitor 24 pulgadas,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,11,,30,$91.12,$3.04,0,-,-,-,,$-,$-,$-
F-E604A57191,AUTORIZADO,ENERO_25,,1,Computadora Portatil Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,21/10/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-7B198A4B9B,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_CDMX,CIUDAD DE MEXICO,CUAUHTÉMOC,27/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-A7E39BE497,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_GTO,GUANAJUATO,LEON,20/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-EACB83EE8A,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CENAPI,CIUDAD DE MEXICO,COYOACAN,17/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-0D0F64A6A8,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,CDMX,CIUDAD DE MEXICO,CUAUHTEMOC,30/10/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-413E510427,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,DGTIC,CIUDAD DE MEXICO,CUAUHTÉMOC,24/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-8833A29482,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_SIN,SINALOA,MAZATLAN,21/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7C998436B1,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_SON,SONORA,HERMOSILLO,05/01/2024,20,10,,30,$91.12,$3.04,20,$-,$-,$-,$-,$60.75,$9.72,$70.47
F-8D0EAC54AF,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_CHIH,CHIHUAHUA,JUAREZ,18/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-BA53BDA328,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTÉMOC,03/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-292B97BA48,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTEMOC,30/03/2023,,3,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-5D0457AF19,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEAI,CIUDAD DE MEXICO,ALVARO OBREGON,24/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-41DC1359B2,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGTIC,CIUDAD DE MEXICO,CUAUHTEMOC,29/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2BAB66BBCC,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_SIN,SINALOA,AHOME,17/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-122D80E81E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,13/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7AA5E87340,DEVOLUCION (FRACCION DE SALIDA),OCT_24,,1,Computadora de Escritorio Estandar,USEIN,CIUDAD DE MEXICO,ALVARO OBREGON,02/09/2024,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-09F0683300,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_OAX,OAXACA,SAN BARTOLO COYOTEPEC,26/02/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-4991AC27BA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,3,Computadora de Escritorio Estandar,SA_BC,BAJA CALIFORNIA,TIJUANA,25/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-DD98DB2D2B,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_PUE,PUEBLA,PUEBLA,29/12/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-EC37133D38,AUTORIZADO (PAGO REACTIVADO)_mayo,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_EDOMEX,MEXICO,TOLUCA,13/02/2024,,5,$14.70,30,$91.12,$3.04,0,-,-,$14.70,$91.12,$105.82,$16.93,$122.75
F-6C86EC16F2,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,28/03/2023,,,,30,$664.99,$22.17,4,$-,$-,$-,$-,$88.67,$14.19,$102.85
F-21B0FE94CA,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,13/03/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-0FD594E5DB,AUTORIZADO,ENERO_25,,1,Monitor 24 pulgadas,CDMX,CIUDAD DE MEXICO,CUAUHTEMOC,31/12/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-55C5902242,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEAI,CIUDAD DE MEXICO,ALVARO OBREGON,20/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-C59765300C,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_EDOMEX,ESTADO DE MEXICO,TOLUCA,17/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-4D1F3625E9,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_CDMX,CIUDAD DE MEXICO,CUAUHTÉMOC,16/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-8902D1948A,AUTORIZADO (PAGO REACTIVADO)_abril,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,24/04/2023,,8,$161.96,30,$607.34,$20.24,0,-,$161.96,$607.34,$607.34,"$1,376.64",$220.26,"$1,596.90"
F-9439BC159F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,03/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-05DC2EF858,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CGSP,TABASCO,CENTRO,23/11/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-88E2CCDF48,AUTORIZADO (PAGO REACTIVADO)_abril,,BAJO DEMANDA,1,Tarjeta Inalambrica,DGCS,CIUDAD DE MEXICO,CUAUHTEMOC,18/07/2023,,7,$4.99,30,$21.40,$0.71,0,-,$4.99,$21.40,$21.40,$47.79,$7.65,$55.44
F-730EBABD1E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,16/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-962B0932C9,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTÉMOC,05/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-98465D0289,PAUSADO (MAYO 2026),JUNIO_25,BAJO DEMANDA,1,Computadora Portatil Estandar,INACIPE,CIUDAD DE MEXICO,TLALPAN,02/05/2025,,12,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-E34EA06B80,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_COAH,COAHUILA,TORREON,26/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1068FEF6CA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTÉMOC,10/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7174286B07,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Computadora Portatil Estandar,SA_CHIH,CHIHUAHUA,JUAREZ,11/12/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-062093DA54,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGCS,CIUDAD DE MEXICO,CUAUHTÉMOC,10/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-91174FFA6D,PAUSADO (JUNIO 2026),,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,15/08/2023,16,14,,30,$664.99,$22.17,16,$-,$-,$-,$-,$354.66,$56.75,$411.41
F-FD820DBBD0,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CGSP,SONORA,HERMOSILLO,21/04/2023,20,10,,30,$607.34,$20.24,20,$-,$-,$-,$-,$404.89,$64.78,$469.68
F-496A232BE9,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,03/03/2023,15,15,,30,$607.34,$20.24,15,$-,$-,$-,$-,$303.67,$48.59,$352.26
F-0A9557594D,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,28/03/2023,,,,30,$607.34,$20.24,4,$-,$-,$-,$-,$80.98,$12.96,$93.94
F-06D2A4395D,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,27/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2C18B74176,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTÉMOC,21/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-CBF2EAE9E5,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CDMX,CIUDAD DE MEXICO,MIGUEL HIDALGO,01/02/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-7579E5CB9D,PAUSADO (MAYO 2026),SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,13/03/2024,,9,,30,$29.68,$0.99,0,-,-,-,,$-,$-,$-
F-9080662739,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_GRO,GUERRERO,ACAPULCO DE JUAREZ,02/05/2023,,,,30,$607.34,$20.24,4,$-,$-,$-,$-,$80.98,$12.96,$93.94
F-DDC2D1933D,AUTORIZADO,ENERO_25,,1,Monitor 24 pulgadas,SA_EDOMEX,MEXICO,TOLUCA,25/04/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-EE0E075614,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,UDET,CIUDAD DE MEXICO,CUAUHTÉMOC,17/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-FD2395826E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSA,JALISCO,TLAJOMULCO DE ZUÑIGA,04/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-163A8ACA82,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,2,Teclado y raton inalambricos,SA_TAB,TABASCO,CARDENAS,04/12/2023,19,11,,30,$29.68,$0.99,19,$-,$-,$-,$-,$18.80,$3.01,$21.80
F-A494D219E9,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,15/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-D26498F971,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,05/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-92D0D38FA7,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_NL,NUEVO LEON,GUADALUPE,16/01/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-30637C1D7D,PAUSADO (JUNIO 2026),ABRIL_25,BAJO DEMANDA,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,06/02/2025,29,1,,30,$664.99,$22.17,29,$-,$-,$-,$-,$642.82,$102.85,$745.68
F-7D69CAD2FF,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_TLAX,TLAXCALA,TLAXCALA,31/05/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-F5013DE046,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_JAL,JALISCO,GUADALAJARA,25/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-E3C52AB5AC,AUTORIZADO,OCT_24,,1,Teclado y raton inalambricos,FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,30/08/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-BDE96E59B7,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,29/03/2023,15,15,,30,$607.34,$20.24,15,$-,$-,$-,$-,$303.67,$48.59,$352.26
F-35F4EAC2B4,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,30/03/2023,16,14,,30,$664.99,$22.17,16,$-,$-,$-,$-,$354.66,$56.75,$411.41
F-CDD999BC2C,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGRHO,CIUDAD DE MEXICO,CUAUHTÉMOC,15/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-042E8858B7,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,UISPPA,CIUDAD DE MEXICO,CUAUHTÉMOC,22/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-FF178B07ED,AUTORIZADO (PAGO REACTIVADO)_abril,,BAJO DEMANDA,1,Camara Web,DGCS,CIUDAD DE MEXICO,CUAUHTEMOC,18/07/2023,,7,$35.20,30,$150.84,$5.03,0,-,$35.20,$150.84,$150.84,$336.88,$53.90,$390.78
F-E44211C851,PAUSADO (JUNIO 2026),FEBRERO_25,,1,Teclado y raton inalambricos,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,10/12/2024,15,15,,30,$29.68,$0.99,15,$-,$-,$-,$-,$14.84,$2.37,$17.21
F-EDCCF98269,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,23/03/2023,29,1,,30,$664.99,$22.17,29,$-,$-,$-,$-,$642.82,$102.85,$745.68
F-310E6E6E4C,PAUSADO (JUNIO 2026),ABRIL_25,BAJO DEMANDA,1,Teclado y raton inalambricos,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,10/02/2025,15,15,,30,$29.68,$0.99,15,$-,$-,$-,$-,$14.84,$2.37,$17.21
F-69195C22B2,AUTORIZADO,MAYO_25,BAJO DEMANDA,1,Monitor 24 pulgadas,FEAIN,CIUDAD DE MEXICO,ALVARO OBREGON,09/04/2025,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-F7BAFC2ECA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_CHIH,CHIHUAHUA,JUÁREZ,26/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-E500BAC946,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTEMOC,10/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-C67D25A147,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_YUC,YUCATAN,MERIDA,10/01/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-BBBAC04CAA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEAI,CIUDAD DE MEXICO,ALVARO OBREGON,05/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-C4E6EF551E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_SIN,SINALOA,CULIACAN,31/05/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-67099D9F80,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_SON,SONORA,HERMOSILLO,26/04/2023,20,10,,30,$607.34,$20.24,20,$-,$-,$-,$-,$404.89,$64.78,$469.68
F-2C7D9D1924,AUTORIZADO (PAGO REACTIVADO)_abril,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,27/03/2023,,2,$40.49,30,$607.34,$20.24,0,-,$40.49,$607.34,$607.34,"$1,255.17",$200.83,"$1,456.00"
F-69A3CE9BDB,AUTORIZADO,OCT_24,,1,Computadora Portatil Estandar,CDMX,CIUDAD DE MEXICO,ALVARO OBREGON,01/09/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-976ED16E64,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,16/03/2023,,,,30,$607.34,$20.24,4,$-,$-,$-,$-,$80.98,$12.96,$93.94
F-F1F5024F9D,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Teclado y raton inalambricos,SA_VER,VERACRUZ,MARTINEZ DE LA TORRE,22/12/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-E4100B982F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,3,Computadora de Escritorio Estandar,SA_CAMP,CAMPECHE,CARMEN,09/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-56D635D563,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SJAI,CIUDAD DE MEXICO,CUAUHTEMOC,28/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-091D729AFE,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_YUC,YUCATAN,MERIDA,13/12/2023,26,4,,30,$664.99,$22.17,26,$-,$-,$-,$-,$576.32,$92.21,$668.54
F-FEC3DC6FD0,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,02/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-0627552CAD,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_DGO,DURANGO,DURANGO,17/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-ECF2824231,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CENAPI,CIUDAD DE MEXICO,COYOACAN,26/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-88FF2641F0,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_NL,NUEVO LEON,GENERAL ESCOBEDO,04/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-068CA317F4,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CGSP,CIUDAD DE MEXICO,CUAUHTEMOC,19/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-586A6C13B4,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Camara Web,UESII,CIUDAD DE MEXICO,ALVARO OBREGON,02/05/2024,,,,30,$150.84,$5.03,30,$-,$-,$-,$-,$150.84,$24.13,$174.97
F-22FD52B208,PAUSADO (MAYO 2026),,BAJO DEMANDA,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,18/07/2023,,5,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-7CCE7C2173,PAUSADO (MAYO 2026),SEP_COMP_24,BAJO DEMANDA,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,07/11/2023,,9,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-4FC86BFE1C,AUTORIZADO,ENERO_25,,1,Teclado y raton inalambricos,CFPF,CIUDAD DE MEXICO,CUAUHTEMOC,22/11/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-10C6F4D7C8,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,14/12/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-BE30FD7AFF,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGTIC,CIUDAD DE MEXICO,CUAUHTÉMOC,23/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-DE8D5E41BD,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_MOR,MORELOS,CUERNAVACA,26/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-7802B66CB1,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,29/09/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
